ts_code,open,high,low,close,pct_chg,vol,amount,volume_obv,volume_cmf,volume_vpt,volume_vwap,volume_mfi,volatility_bbw,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_adx,trend_adx_pos,trend_adx_neg,momentum_rsi,momentum_wr,momentum_roc,momentum_ao,momentum_ppo_hist,trend_cci,trend_aroon_up,trend_aroon_down,trend_aroon_ind
603881.SH,19.36,19.87,19.35,19.65,1.1843,124029.1,243632.888,-555580.96,-0.156254942,-115204.2553,19.95912564,56.96241763,25.75253462,1.159776065,3.733137449,0.681299605,0.553413504,0.127886101,26.47469103,26.12937674,15.92979812,55.96108385,-56.13445378,10.51743532,2.034058824,0.635245246,46.17435897,88,16,72
603881.SH,19.2,19.87,19.1,19.42,0.6218,118587.88,230509.776,-674168.84,-0.160431111,-116592.3069,20.00734975,55.38426768,25.57017004,1.120798459,3.617747603,0.615689402,0.565868683,0.049820718,25.95112963,24.75515069,16.79956955,54.01296224,-65.50458716,9.841628959,1.673352941,0.225904655,32.67586909,84,12,72
603881.SH,19.17,19.3,18.95,19.3,1.2061,82245.55,157767.066,-756414.39,-0.171415121,-117100.5183,20.02851229,52.52841968,25.4756307,1.055718613,4.117724519,0.547696343,0.562234215,-0.014537872,25.24484508,23.92792138,17.30467005,52.97673915,-69.23076923,5.927552141,1.086205882,-0.109111663,12.4688011,80,8,72
603881.SH,18.95,19.09,18.65,19.07,0.105,75354.2,142231.408,-831768.59,-0.133679769,-117998.5217,20.06764501,49.37067004,24.56731484,1.015146752,4.678622381,0.469836296,0.543754632,-0.073918335,24.15153795,22.79350712,18.67239925,50.95881043,-81.83716075,0.686378036,0.740882353,-0.415917217,-7.994438651,76,4,72
603881.SH,19.28,19.45,18.78,19.05,-2.4078,96798.51,184859.895,-928567.1,-0.152983205,-118100.0409,20.09069431,49.59514518,23.57044478,0.980632076,5.297334896,0.401885134,0.515380732,-0.113495598,23.54701023,24.34028535,17.73884784,50.77768462,-89.74943052,-2.954661233,0.562176471,-0.619266929,-2.902235749,72,0,72
603881.SH,19.6,19.9,19.21,19.52,-1.1646,121716.34,237354.904,-806850.76,-0.142665185,-115097.0655,20.10751422,49.96579546,22.33179752,0.967568869,5.63019895,0.381560033,0.488616592,-0.107056559,23.46225711,26.16901836,16.60463085,54.83994762,-79.04328018,1.402597403,0.528823529,-0.584246348,26.52934486,68,16,52
603881.SH,19.5,20,19.14,19.75,2.5974,183327.82,359993.14,-623522.94,-0.114328763,-112936.9529,20.0935429,51.95487174,20.72751788,0.956811982,5.857181761,0.379635125,0.466820299,-0.087185174,23.48663598,25.22194539,15.52315939,56.72223315,-73.80410023,-0.252525253,0.528029412,-0.479891068,27.5440421,64,12,52
603881.SH,18.88,19.26,18.73,19.25,-0.2591,95109.87,180305.607,-718632.81,-0.069183896,-115344.7977,20.08834391,52.237752,18.14216979,0.963130784,6.253287238,0.33391464,0.440239167,-0.106324527,22.83857007,23.28487191,17.41806704,51.67939173,-85.19362187,1.744186047,0.494382353,-0.576365479,-37.21682848,60,8,52
603881.SH,18.8,19.49,18.48,19.3,2.6596,114420.2,217727.333,-604212.61,-0.053466239,-115047.6024,20.08382286,50.88735448,16.40472187,0.967817705,6.624665606,0.298277056,0.411846745,-0.113569689,21.84908369,21.52224284,17.97327048,52.13763995,-81.81818182,-8.182683159,0.506647059,-0.611292784,-48.65549258,56,4,52
603881.SH,19.06,19.39,18.75,18.8,-1.1567,95716.83,182632.087,-699929.44,-0.056206521,-117527.313,20.11119907,53.83952568,14.43198675,0.935035935,7.102294267,0.227070664,0.374891529,-0.147820865,20.93027491,20.46507557,17.09042786,47.306255,-92.90465632,-10.00478698,0.469411765,-0.785839894,-74.11017959,52,0,52
603881.SH,19.05,19.26,18.6,19.02,-0.523,91650.44,173490.267,-608279,-0.018821548,-116454.8079,19.9407466,45.28476625,13.27966534,0.907532341,7.498142972,0.186244337,0.33716209,-0.150917753,19.82831577,19.40643024,17.38201825,49.52268431,-88.02660754,-8.995215311,0.310147059,-0.799503504,-82.60160422,48,8,40
603881.SH,19.24,19.45,18.92,19.12,-2.3493,136092.84,261239.65,-472186.16,-0.006228835,-115739.283,19.53923073,36.93856815,13.11855979,0.869779107,7.834277024,0.160112664,0.301752205,-0.141639541,19.08702273,20.11050459,16.63771908,50.5410453,-76.89530686,-4.016064257,0.184470588,-0.749203679,-55.81322399,44,4,40
603881.SH,19.72,20.32,19.28,19.58,-0.6091,220992.76,436998.374,-251193.4,-0.058612515,-110422.5115,19.38772319,51.55208237,13.11806712,0.902801197,7.846063166,0.174509643,0.276303693,-0.10179405,19.5034087,25.06331523,15.06481842,55.03494287,-40.2173913,-0.356234097,0.2715,-0.54041784,18.08974104,40,0,40
603881.SH,18.18,19.76,18.02,19.7,8.2418,209818.72,400193.029,-41374.68,0.011028926,-109136.595,19.31822465,49.76768177,13.02211212,0.986521077,7.720698243,0.193373262,0.259717607,-0.066344345,18.20751678,21.8392882,22.44192087,56.15416095,-26.95652174,1.441812564,0.198970588,-0.355226676,-55.55920405,36,0,36
603881.SH,17.3,18.27,17.28,18.2,4.0595,91498.48,164667.65,-132873.16,0.002888454,-116103.4843,19.22240751,50.95443725,14.44054164,1.129868969,7.808612886,0.086290648,0.225032215,-0.138741567,17.83152198,18.31127949,23.75633943,42.0608676,-69.73684211,-5.699481865,-0.060764706,-0.729716516,-186.5741829,32,100,-68
603881.SH,18.94,19.07,17.49,17.49,-7.5581,152630.62,281829.608,-285503.78,0.025985741,-122057.7557,19.10211381,58.43295195,16.95272063,1.174882072,8.135661084,-0.055227534,0.168980265,-0.224207799,16.60355529,21.60804326,21.33322418,37.29022067,-93.09210526,-8.285264814,-0.194735294,-1.178045199,-152.0348915,28,96,-68
603881.SH,17.75,18.92,17.61,18.92,6.1728,140748.76,258339.812,-144755.02,0.077736984,-110549.9955,19.05075626,64.19213102,15.45587078,1.200393865,7.916306437,-0.051400154,0.124904181,-0.176304335,15.4633005,19.65410247,19.40413433,49.6717262,-46.05263158,-0.682414698,-0.385941176,-0.926352155,-97.45646106,24,92,-68
603881.SH,18.24,18.24,17.76,17.82,-2.3562,107930.17,193602.759,-252685.19,0.189113068,-116825.0054,18.99087473,63.26579726,15.19260285,1.196354479,7.958756059,-0.135565025,0.07281034,-0.208375365,14.40449249,18.2151841,17.98351665,42.68940786,-82.23684211,-8.709016393,-0.753294118,-1.098529203,-165.7129565,20,88,-68
603881.SH,17.9,18.28,17.73,18.25,2.4705,127086.24,229544.087,-125598.95,0.188566358,-113758.3902,18.92478292,63.72863371,13.46228485,1.131719031,7.822282058,-0.165659269,0.025116418,-0.190775687,13.47422031,17.82086473,17.33546759,45.8913783,-68.09210526,-7.594936709,-0.946911765,-1.008044401,-130.144473,16,84,-68
603881.SH,17.1,17.89,17.1,17.81,6.2649,129107.63,227233.967,-254706.58,0.227817355,-116871.1221,18.79487247,57.24416759,14.01068826,1.133547128,8.027617903,-0.222449241,-0.024396714,-0.198052527,13.226006,16.48334998,20.14599919,43.2298271,-77.95031056,-7.480519481,-0.997617647,-1.051409584,-162.726831,12,100,-88
603881.SH,16.7,17.29,16.6,16.76,-1.0041,77890.53,132399.987,-332597.11,0.207427222,-121463.2083,18.62622675,50.37403517,16.95323704,1.141192415,8.817249697,-0.348168458,-0.089151062,-0.259017395,13.55828892,15.19141613,21.80575877,37.62231135,-95.69892473,-13.16062176,-1.252558824,-1.388942828,-197.1592562,8,100,-92
603881.SH,16.9,16.96,16.5,16.93,-0.1769,63609.28,106586.765,-268987.83,0.24336216,-120818.0068,18.53554013,51.52691832,18.87419213,1.073073173,9.316721111,-0.429137435,-0.157148337,-0.271989098,13.97539109,14.71909955,21.80368723,39.0018938,-88.7434555,-9.946808511,-1.539264706,-1.471558159,-168.5843308,4,100,-96
603881.SH,17.02,17.25,16.56,16.96,2.6013,90390.49,152683.459,-178597.34,0.214534418,-120657.8346,18.41499268,50.53392382,20.35553547,1.034765856,9.789614617,-0.48529105,-0.222776879,-0.26251417,13.89672586,16.02511657,20.76098838,39.25720518,-87.95811518,-10.83070452,-1.735176471,-1.433144266,-133.8084431,0,96,-96
603881.SH,15.74,16.58,15.64,16.53,5.7582,87529.51,143080.62,-266126.85,0.217452177,-122877.038,18.27394764,51.16538559,22.4485029,1.06328927,10.31331119,-0.558057659,-0.289833035,-0.268224624,14.80262593,14.58787278,25.14990718,36.87480128,-80.98290598,-13.5460251,-2.060647059,-1.481499822,-158.8326172,0,100,-100
603881.SH,15,15.95,14.87,15.63,5.111,95212.51,148381.371,-361339.36,0.241262017,-128061.0222,18.08407704,51.5961651,26.06629904,1.122960343,11.44870216,-0.680503776,-0.367967184,-0.312536592,16.29504751,13.00788161,27.44990776,32.43765091,-86.05504587,-20.17364658,-2.385294118,-1.754194076,-180.8790718,52,100,-48
603881.SH,13.5,15.1,13.4,14.87,7.3646,74916.28,107038.033,-436255.64,0.274076112,-131703.7844,17.8333039,45.47872923,30.2607574,1.233664309,12.99341822,-0.829309095,-0.460235566,-0.369073529,18.61500888,11.24577022,32.66115777,29.23816411,-78.75722543,-24.5177665,-2.778558824,-2.111540535,-207.9269144,48,100,-52
603881.SH,14.81,14.98,13.5,13.85,-7.6667,87642.4,122548.366,-523898.04,0.23184601,-137715.5697,17.34845161,34.44864449,35.67209626,1.258297878,15.21866859,-1.017811164,-0.571750686,-0.446060479,20.76925873,10.25306142,29.77802763,25.5900139,-92.9245283,-23.9010989,-3.124205882,-2.612429928,-185.5321227,44,96,-52
603881.SH,15.59,16.07,14.36,15,-4.0921,68176.38,103578.694,-455721.66,0.186588652,-132054.7151,16.96804037,43.1623715,37.63038998,1.35446809,16.19460994,-1.062161092,-0.669832767,-0.392328325,21.18771158,15.10105997,26.06171978,35.37980116,-71.78130511,-14.23670669,-3.341029412,-2.344682533,-113.3108196,40,92,-52
603881.SH,15.67,16.12,15.12,15.64,-0.6353,56520.05,88377.977,-399201.61,0.160147632,-129643.193,16.84841887,48.44356477,37.93902606,1.331021281,16.71326453,-1.033749655,-0.742616144,-0.29113351,21.5102465,14.42562547,24.4068022,40.10277511,-60.49382716,-17.33615222,-3.329176471,-1.779369138,-79.58289352,36,88,-52
603881.SH,16.56,16.7,15.62,15.74,-5.9175,65068.32,105023.838,-334133.29,0.176271095,-129227.1551,16.66583592,44.29031496,38.27127301,1.305919153,17.03403657,-0.991732151,-0.792439346,-0.199292805,21.05934958,16.85547999,22.89692745,40.83047126,-57.60869565,-11.67227834,-3.079176471,-1.257446554,-54.45094217,32,84,-52
603881.SH,17,17.34,16.65,16.73,-3.1829,50864.7,86406.218,-283268.59,0.149615284,-126027.9141,16.4597681,39.30322978,37.29961122,1.335327238,17.14210505,-0.868536304,-0.807658737,-0.060877567,19.89729519,18.9346048,20.84004444,47.61569873,-31.76229508,-8.328767123,-2.411205882,-0.436038324,-6.676403088,28,80,-52
603881.SH,17.89,18.03,17.25,17.28,-3.0303,73041.19,128209.259,-210227.4,0.137731292,-123626.6795,16.38800079,47.48359665,35.87507694,1.331794514,17.00142792,-0.718242849,-0.78977556,0.071532711,18.84445739,21.4227271,19.32132568,50.97896285,-20.49180328,-2.975856261,-1.604882353,0.358540905,31.85294324,24,76,-52
603881.SH,17.68,18.24,17.58,17.82,0.6211,95599.5,171661.978,-114627.9,0.181269932,-120639.1952,16.32234578,45.78412576,33.56948929,1.294615063,16.87982027,-0.549229539,-0.741666355,0.192436817,18.07125129,21.44750272,18.2628985,54.09522132,-8.67768595,6.324582339,-0.989264706,1.086315432,61.8380629,20,72,-52
603881.SH,16.77,17.79,16.62,17.71,5.2288,99825.13,173297.535,-214453.03,0.132647539,-121255.3997,16.26707496,47.1780612,30.5056333,1.285153556,16.67523954,-0.419327606,-0.677198606,0.257871,17.20560802,19.97452802,22.5028881,53.35121115,-10.95041322,4.607206143,-0.592705882,1.480135716,38.97469071,16,68,-52
603881.SH,16.39,16.9,16,16.83,3.8248,64307.65,105894.811,-278760.68,0.121227653,-124450.8109,16.24088731,47.85247903,29.65311018,1.327638201,16.25913645,-0.382973356,-0.618353556,0.2353802,16.95624964,18.07004408,23.81431211,47.69916834,-29.1322314,-0.766509434,-0.441764706,1.350648341,-8.508408047,12,64,-52
603881.SH,15.86,16.35,15.73,16.21,1.6301,44901.37,72177.063,-323662.05,0.233152663,-126104.9314,16.20120172,48.82113477,29.57623501,1.304874381,16.0021236,-0.399585002,-0.574599845,0.175014843,16.95437937,16.9504435,23.85961291,44.15031035,-41.94214876,-1.935874168,-0.531441176,0.995412891,-35.1057924,8,60,-52
603881.SH,16.91,17.12,15.81,15.95,-5.9552,47957.09,78750.693,-371619.14,0.135601559,-126874.1383,16.14104183,46.47551142,27.26523387,1.305386943,15.81505131,-0.428786889,-0.545437254,0.116650364,16.09490078,20.02957519,22.103216,42.71506795,-47.31404959,2.04734485,-0.688205882,0.649664978,-15.17675366,4,56,-52
603881.SH,17.2,17.36,16.94,16.96,-1.8519,37573.25,64309.165,-334045.89,0.172351867,-124494.8918,16.16807281,52.9375581,26.49283666,1.315848248,15.27364749,-0.3662096,-0.509591723,0.143382123,15.04707691,19.793064,20.36547034,49.57291882,-26.44628099,14.05514459,-0.789617647,0.813851061,48.79557669,0,52,-52
603881.SH,16.99,17.33,16.66,17.28,0.5236,55119.6,93578.507,-278926.29,0.135548726,-123454.8993,16.2939658,61.08758426,25.1056865,1.251263424,14.26366923,-0.287481416,-0.465169662,0.177688246,14.35704204,19.02754856,21.19412467,51.55188253,-19.83471074,24.76534296,-0.769264706,1.023233142,55.81047551,0,48,-48
603881.SH,17.75,17.81,17.19,17.19,-3.3183,36502.92,63936.531,-315429.21,0.043092608,-123645.0187,16.49541016,67.32567301,24.33948353,1.188137081,12.70463776,-0.229703135,-0.418076356,0.188373221,13.46666981,21.19460408,20.40756149,50.94631306,-22.15189873,14.6,-0.498823529,1.090960208,82.58053871,4,44,-40
603881.SH,17.75,17.79,17.4,17.78,-0.1124,46145.54,81090.553,-269283.67,0.10791046,-122061.1985,16.80749314,75.09362687,25.30019079,1.129323373,9.920905865,-0.134752025,-0.36141149,0.226659465,12.6398956,20.40536822,19.64763319,54.70282478,-11.8556701,13.68286445,-0.129735294,1.320788797,96.67681681,0,40,-40
603881.SH,17.89,18.06,17.71,17.8,-1.2209,35354.28,63103.579,-233929.39,0.055013204,-122021.4299,16.99363654,74.36676008,26.12941087,1.051391036,8.23183924,-0.057229052,-0.300575002,0.24334595,12.17429816,21.70228084,19.19852514,54.82910475,-14.1025641,13.08767471,0.186911765,1.420389048,102.5026823,0,36,-36
603881.SH,18.33,18.43,17.99,18.02,-2.3835,47580.82,86406.42,-186348.57,0.01315945,-121433.3524,17.15882345,74.32980403,27.18172959,1.009251932,6.80410752,0.02171036,-0.23611793,0.25782829,12.14307976,23.27335739,18.38394017,56.27317606,-14.59074733,7.710699342,0.421705882,1.504355665,112.6679474,100,32,68
603881.SH,18.38,18.58,18.08,18.46,2.4417,66636.12,122161.866,-119712.45,-0.021503508,-119806.2773,17.35227214,74.66564246,28.83304005,0.964326739,5.110538975,0.118409782,-0.165212388,0.283622169,12.27455083,23.41044831,17.66639599,59.09008738,-4.210526316,6.828703704,0.710470588,1.650137734,113.6083201,100,28,72
603881.SH,18.03,18.21,17.67,18.02,-0.6067,37841.37,67969.821,-157553.82,-0.045683044,-120708.2384,17.41051155,69.38011087,28.92968621,0.946894065,4.644192867,0.157722322,-0.100625446,0.258347768,11.82917502,22.09998241,19.58264771,55.25659963,-19.64912281,1.122334456,0.827588235,1.499669088,79.92956957,96,24,72
603881.SH,18.26,18.38,17.81,18.13,-0.1652,49893.16,90346.032,-107660.66,-0.0882536,-120403.6742,17.44544998,68.51705398,27.55369604,0.909204659,4.447351693,0.195500269,-0.041400303,0.236900572,11.61818199,22.42196509,18.76638661,56.02469127,-15.78947368,2.371541502,0.959647059,1.370922377,85.62599681,92,20,72
603881.SH,18.71,18.74,18.15,18.16,-3.9662,60629.4,111208.022,-47031.26,-0.101213457,-120303.3498,17.46366188,67.04384408,22.361356,0.879284193,4.468510333,0.225263615,0.011932481,0.213331134,11.84143359,24.09935767,17.90618468,56.24529965,-19.26910299,7.902554961,1.1115,1.230210196,101.6119747,100,16,84
603881.SH,19.58,19.78,18.8,18.91,-1.7662,68522.52,131538.899,21491.26,-0.132761502,-117473.3999,17.64318848,79.98169328,20.75713505,0.953355773,4.465463861,0.305844429,0.07071487,0.235129558,13.06519765,28.74680755,15.8308259,61.45175791,-21.48148148,16.65638495,1.315735294,1.344736101,163.4013792,100,12,88
603881.SH,19.5,19.52,19.15,19.25,-0.7732,45702.35,88279.689,67193.61,-0.15463387,-116651.676,17.85573834,88.4540008,20.65177319,0.919020196,4.211387177,0.392614645,0.135094825,0.25751982,14.20154999,27.45638204,15.12019041,63.56817353,-13.08641975,20.68965517,1.470852941,1.458266722,161.3597908,96,8,88
603881.SH,19.43,19.63,19.15,19.4,-0.9699,40297.92,78087.128,107491.53,-0.11075303,-116337.6662,18.06431442,94.43041612,20.28663035,0.875118176,3.450398261,0.46808858,0.201693576,0.266395004,15.3585246,27.2900201,14.56609747,64.49434403,-9.571788413,14.38679245,1.728205882,1.492822381,152.7344943,92,4,88
603881.SH,19.88,19.93,19.56,19.59,-1.1604,37794.88,74432.631,145286.41,-0.105294506,-115967.5102,18.28441803,94.4134494,21.48581248,0.840606359,2.009851909,0.537042932,0.268763447,0.268279485,16.70952073,28.5140503,13.95787297,65.68435031,-10.39755352,13.36805556,2.014676471,1.486192255,157.8401728,100,0,100
